Id,TotSqFt,TotBaths,BedroomAbvGr,SalePrice
1566,4089.0,3.0,1,165132.25073881762
1567,1936.0,1.0,2,164862.54698841905
1568,4060.0,4.0,4,165128.82986363777
1569,3122.0,3.0,4,164999.9727579445
1570,2308.0,2.0,3,164895.69330994855
1571,2496.0,1.0,3,164916.5855733119
1572,2950.0,2.0,3,164975.58489039037
1573,3588.0,2.0,1,165066.92742950152
1574,3196.0,2.0,3,165010.62686180993
1575,3938.0,3.0,1,165113.87638982752
1576,4307.0,4.0,3,165156.12737357809
1577,3113.0,2.0,2,164998.68161237135
1578,2664.0,2.0,3,164937.2118630344
1579,2486.0,2.0,2,164915.41274411837
1580,3122.0,3.0,3,164999.97273277832
1581,2761.0,3.0,3,164949.82905045763
1582,2236.0,2.0,3,164888.38452150795
1583,5019.0,4.0,3,165207.1904198373
1584,4128.0,3.0,4,165136.76541868632
1585,2256.0,2.0,1,164890.3740789592
1586,880.0,1.0,2,164835.81796048774
1587,1808.0,1.0,3,164853.9405530643
1588,3153.0,2.0,3,165004.42808495596
1589,2504.0,1.0,2,164917.52858914676
1590,2456.0,2.0,3,164911.9337452679
1591,1920.0,1.0,3,164861.38972281164
1592,2699.0,2.0,2,164941.71008723724
1593,2277.0,2.0,2,164892.4969681694
1594,2650.0,3.0,6,164935.43101093307
1595,2716.0,2.0,3,164943.91759548185
1596,4059.0,3.0,4,165128.71085056788
1597,3693.0,3.0,5,165081.52245297484
1598,2548.0,4.0,3,164922.78868582833
1599,2791.0,2.0,1,164953.82188193625
1600,3106.0,2.0,2,164997.67839749885
1601,1220.0,1.0,1,164833.77602688383
1602,2617.0,1.0,2,164931.27472640964
1603,2303.0,1.0,3,164895.1726904101
1604,4101.0,4.0,2,165133.65064580485
1605,3776.0,4.0,3,165092.78368656337
1606,3402.0,3.0,3,165040.40492669697
1607,4782.0,3.0,5,165195.1153461115
1608,3490.0,3.0,3,165053.03437781092
1609,2973.0,2.0,2,164978.80416813958
1610,2328.0,3.0,3,164897.79451740193
1611,2860.0,2.0,2,164963.15065871782
1612,3484.0,2.0,3,165052.1770202906
1613,3702.0,2.0,3,165082.7562214452
1614,2481.0,3.0,2,164914.82887674915
1615,1864.0,2.0,3,164857.52197777835
1616,1638.0,2.0,3,164844.84433461996
1617,1988.0,2.0,3,164866.46682221713
1618,2090.0,1.0,3,164874.8484729636
1619,2592.0,2.0,2,164928.16753486235
1620,4464.0,6.0,4,165171.1080469874
1621,2496.0,2.0,3,164916.58567356228
1622,3185.0,2.0,5,165009.03945923308
1623,4379.0,5.0,3,165163.24112072928
1624,4039.0,4.0,3,165126.31941358375
1625,2266.0,1.0,2,164891.3805721057
1626,3497.0,3.0,4,165054.0336507969
1627,3305.0,3.0,3,165026.3909322024
1628,4089.0,3.0,4,165132.25081991192
1629,2522.0,3.0,3,164919.66571959035
1630,5533.0,3.0,1,165216.57045323076
1631,3602.0,3.0,2,165068.89299129447
1632,3951.0,3.0,2,165115.5108412565
1633,2418.0,3.0,3,164907.61480659628
1634,3112.0,4.0,3,164998.53853407328
1635,2678.0,4.0,3,164939.00376889406
1636,2822.0,2.0,3,164957.98906860067
1637,3999.0,4.0,3,165121.46293782693
1638,3795.0,3.0,4,165095.32173204035
1639,3889.0,2.0,3,165107.63393980078
1640,4419.0,3.0,4,165167.01604221234
1641,3326.0,2.0,3,165029.42906999565
1642,3426.0,4.0,3,165043.8601948896
1643,3654.0,3.0,3,165076.14264317512
1644,3621.0,3.0,3,165071.55142637325
1645,4210.0,3.0,3,165145.92085230636
1646,2760.0,3.0,3,164949.6966509652
1647,2915.0,2.0,3,164970.7169048538
1648,2882.0,2.0,2,164966.16420845815
1649,2429.0,3.0,3,164908.8548105189
1650,2514.0,2.0,3,164918.71330188095
1651,2504.0,1.0,3,164917.5286016062
1652,1734.0,3.0,2,164849.65164578313
1653,1758.0,3.0,2,164850.98717275125
1654,2900.0,3.0,3,164968.64297442354
1655,2579.0,3.0,2,164926.5662847426
1656,2779.0,3.0,3,164952.2200146115
1657,2900.0,4.0,3,164968.64311919844
1658,2898.0,3.0,3,164968.36701215603
1659,2187.0,2.0,2,164883.64557238226
1660,2802.0,2.0,3,164955.29590900082
1661,5501.0,5.0,4,165216.61845450092
1662,5116.0,4.0,3,165210.68703694438
1663,5226.0,3.0,3,165213.6539148441
1664,6476.0,5.0,2,165186.74120236945
1665,4715.0,2.0,3,165190.79132857104
1666,4677.0,3.0,3,165188.16229075816
1667,5133.0,4.0,5,165211.21430794027
1668,4622.0,3.0,3,165184.13241359047
1669,3971.0,3.0,2,165118.0068690918
1670,4658.0,3.0,3,165186.80006666615
1671,4458.0,3.0,3,165170.57195140002
1672,5906.0,4.0,3,165210.6424317249
1673,4366.0,4.0,4,165161.9866833618
1674,4365.0,2.0,3,165161.88945487313
1675,3428.0,2.0,2,165044.1475342999
1676,3469.0,3.0,1,165050.0312322236
1677,3410.0,3.0,2,165041.55736238562
1678,6394.0,4.0,2,165190.98388584566
1679,5348.0,4.0,3,165215.73452542245
1680,4738.0,3.0,2,165192.32070371596
1681,3680.0,2.0,2,165079.73486625816
1682,4526.0,3.0,3,165176.47113817895
1683,3472.0,2.0,2,165050.4606145518
1684,2674.0,3.0,3,164938.4906687312
1685,2683.0,3.0,3,164939.6459817301
1686,2953.0,2.0,2,164976.00390009096
1687,2258.0,3.0,3,164890.57488305127
1688,3102.0,3.0,3,164997.10563702686
1689,3222.0,3.0,3,165014.38285051595
1690,2746.0,4.0,3,164947.84807240017
1691,2589.0,4.0,3,164927.79739532075
1692,3566.0,4.0,4,165063.82860823558
1693,2158.0,3.0,3,164880.9332766361
1694,2774.0,4.0,3,164951.55454116545
1695,2214.0,3.0,3,164886.23297344457
1696,4445.0,4.0,4,165169.40054039712
1697,2224.0,3.0,3,164887.2061938259
1698,5234.0,4.0,4,165213.82893940064
1699,5140.0,3.0,3,165211.42412417912
1700,4385.0,4.0,3,165163.81550201913
1701,4366.0,4.0,3,165161.98668762285
1702,4540.0,2.0,3,165177.63737039245
1703,4186.0,3.0,3,165143.2897391124
1704,4317.0,3.0,3,165157.13936526873
1705,3693.0,2.0,3,165081.5223203793
1706,6039.0,3.0,2,165206.41762876272
1707,3522.0,2.0,3,165057.59441411032
1708,3760.0,2.0,3,165090.634098254
1709,4392.0,2.0,3,165164.48185096474
1710,3652.0,2.0,2,165075.86522292232
1711,3690.0,4.0,3,165081.11060579433
1712,4364.0,2.0,3,165161.7923305714
1713,4313.0,3.0,3,165156.73545620122
1714,3974.0,3.0,3,165118.3793429197
1715,3138.0,4.0,3,165002.27085995197
1716,3190.0,2.0,3,165009.7608478781
1717,2948.0,3.0,3,164975.3058203719
1718,2366.0,2.0,3,164901.86885412183
1719,3362.0,3.0,3,165034.63336046075
1720,4115.0,2.0,3,165135.2715988702
1721,3154.0,2.0,3,165004.5720175099
1722,2267.0,2.0,3,164891.48176525673
1723,2846.0,3.0,3,164961.24256442624
1724,3781.0,2.0,2,165093.45288011077
1725,3668.0,4.0,4,165078.0799640339
1726,3333.0,3.0,3,165030.44163063646
1727,3266.0,2.0,2,165020.74680312918
1728,2961.0,4.0,3,164977.1229020763
1729,2589.0,3.0,3,164927.7972423252
1730,2494.0,2.0,4,164916.3506064332
1731,2388.0,2.0,3,164904.27614507437
1732,2772.0,2.0,3,164951.288327562
1733,2326.0,1.0,2,164897.58282092956
1734,2503.0,2.0,3,164917.41059666727
1735,2124.0,2.0,3,164877.84208804698
1736,2076.0,2.0,3,164873.64461025677
1737,5609.0,3.0,2,165216.14744265156
1738,3816.0,4.0,3,165098.1085735087
1739,5262.0,3.0,3,165214.39842133963
1740,4267.0,3.0,2,165152.00304328685
1741,3211.0,3.0,1,165012.793229967
1742,2740.0,4.0,2,164947.0585592639
1743,2683.0,4.0,3,164939.64613260576
1744,4876.0,3.0,2,165200.50659106235
1745,4486.0,2.0,2,165173.04761142493
1746,3482.0,3.0,4,165051.89127553266
1747,3940.0,3.0,3,165114.12851642142
1748,4375.0,3.0,5,165162.8564190663
1749,3449.0,3.0,3,165047.164349107
1750,2768.0,2.0,3,164950.75699810745
1751,4265.0,3.0,4,165151.79370289572
1752,2040.0,2.0,2,164870.6264339394
1753,3776.0,2.0,3,165092.78345595198
1754,3997.0,4.0,4,165121.21760434838
1755,3067.0,3.0,3,164992.10469314133
1756,2544.0,2.0,2,164922.3052136314
1757,2036.0,1.0,3,164870.29796211902
1758,3254.0,2.0,3,165019.01049618132
1759,3451.0,3.0,3,165047.45132172687
1760,3557.0,3.0,3,165062.55708072212
1761,3228.0,3.0,3,165015.2501989679
1762,3737.0,3.0,4,165087.52604083865
1763,3237.0,2.0,4,165016.55146016597
1764,2320.0,2.0,2,164896.9503197667
1765,4248.0,2.0,2,165150.00197121556
1766,3773.0,3.0,3,165092.38139725992
1767,4123.0,3.0,2,165136.19222442148
1768,2856.0,2.0,3,164962.60469665355
1769,3302.0,2.0,3,165025.9566797417
1770,2429.0,3.0,3,164908.8548105189
1771,2863.0,2.0,3,164963.56055531235
1772,3394.0,2.0,3,165039.25166075298
1773,3023.0,2.0,3,164985.85255698094
1774,4227.0,2.0,4,165147.75952067992
1775,2421.0,2.0,3,164907.95202600324
1776,2478.0,1.0,2,164914.47904612718
1777,1826.0,2.0,2,164855.06036062405
1778,2292.0,2.0,2,164894.03434545512
1779,2134.0,2.0,2,164878.7411574713
1780,2770.0,3.0,3,164951.0227022803
1781,2772.0,1.0,3,164951.28821645433
1782,2040.0,1.0,2,164870.6263525943
1783,3063.0,3.0,4,164991.5346563336
1784,2004.0,1.0,2,164867.72124332123
1785,2508.0,1.0,3,164918.00166927668
1786,4650.0,2.0,3,165186.21693079273
1787,2986.0,2.0,4,164980.63046680338
1788,1096.0,2.0,2,164833.44967534725
1789,2142.0,1.0,2,164879.46638471936
1790,1705.0,2.0,1,164848.1091159486
1791,4699.0,4.0,6,165189.69986258823
1792,3340.0,2.0,3,165031.45371915784
1793,2716.0,2.0,3,164943.91759548185
1794,2424.0,2.0,2,164908.28998877484
1795,2518.0,1.0,3,164919.18883592018
1796,1778.0,1.0,2,164852.14068544967
1797,3059.0,1.0,3,164990.9646372354
1798,2376.0,1.0,3,164902.9586363174
1799,1772.0,2.0,2,164851.7907606812
1800,1999.0,2.0,3,164867.32686398012
1801,2881.0,2.0,4,164966.0268916414
1802,3151.0,1.0,3,165004.14013175247
1803,3124.0,2.0,4,165000.2596761329
1804,2486.0,2.0,2,164915.41274411837
1805,2354.0,2.0,3,164900.5706457492
1806,2535.0,1.0,3,164921.22160758846
1807,3437.0,3.0,4,165045.44130687497
1808,2018.0,2.0,3,164868.83757273463
1809,2144.0,2.0,3,164879.64864565246
1810,2866.0,2.0,3,164963.97077418427
1811,2449.0,2.0,4,164911.13072221802
1812,2572.0,1.0,3,164925.70794499692
1813,2416.0,2.0,3,164907.3901327921
1814,2138.0,1.0,2,164879.10305768144
1815,945.0,1.0,1,164834.73143946438
1816,1784.0,1.0,2,164852.4940090163
1817,3067.0,2.0,3,164992.10456281554
1818,3516.0,2.0,3,165056.74096187844
1819,2295.0,2.0,3,164894.34391524037
1820,1473.0,1.0,2,164838.5793316014
1821,2835.0,1.0,3,164959.74833820207
1822,3140.0,1.0,4,165002.55799206716
1823,1172.0,1.0,2,164833.49692701158
1824,2997.0,1.0,3,164982.17918147828
1825,2591.0,2.0,3,164928.04401128445
1826,2028.0,1.0,3,164869.64535940948
1827,2285.0,1.0,2,164893.31464561002
1828,3157.0,2.0,3,165005.00388656327
1829,3433.0,2.0,2,165044.8663382807
1830,3542.0,2.0,3,165060.43359592088
1831,2884.0,2.0,3,164966.4390602493
1832,3224.0,2.0,4,165014.67183740417
1833,3179.0,3.0,4,165008.17413546535
1834,2425.0,1.0,3,164908.40270074832
1835,3174.0,3.0,6,165007.45327547172
1836,3402.0,1.0,3,165040.40466675744
1837,2015.0,2.0,1,164868.59694734725
1838,2697.0,3.0,3,164941.4514827614
1839,1508.0,2.0,2,164839.69829517466
1840,2520.0,6.0,3,164919.42780772017
1841,2556.0,4.0,2,164923.75798526147
1842,1923.0,3.0,4,164861.60519497888
1843,2987.0,2.0,3,164980.77111068094
1844,1994.0,2.0,3,164866.93460724826
1845,3040.0,2.0,4,164988.2631000916
1846,2896.0,2.0,3,164968.09105802514
1847,3391.0,3.0,4,165038.81921491504
1848,760.0,1.0,2,164838.61174521237
1849,2081.0,1.0,2,164874.07256691568
1850,2486.0,2.0,2,164915.41274411837
1851,2676.0,2.0,3,164938.74690907402
1852,2758.0,2.0,3,164949.4318602645
1853,2469.0,3.0,2,164913.43404971066
1854,2727.0,3.0,1,164945.35373295515
1855,2434.0,2.0,2,164909.42108937775
1856,4075.0,4.0,3,165130.6060756973
1857,2592.0,1.0,4,164928.16748168948
1858,3021.0,2.0,6,164985.56952342775
1859,1935.0,2.0,4,164862.47411625017
1860,3115.0,4.0,2,164998.96865504174
1861,1913.0,2.0,4,164860.89080715063
1862,5087.0,8.0,6,165209.7283871983
1863,5087.0,8.0,6,165209.7283871983
1864,5087.0,8.0,6,165209.7283871983
1865,4582.0,3.0,1,165181.03625624458
1866,4598.0,3.0,3,165182.29136909908
1867,4174.0,2.0,3,165141.95882496165
1868,4576.0,3.0,3,165180.56004260766
1869,3402.0,3.0,2,165040.4049055587
1870,3578.0,3.0,2,165065.52046219257
1871,4082.0,2.0,3,165131.42985987244
1872,2630.0,3.0,3,164932.9048837602
1873,4076.0,4.0,3,165130.7239811555
1874,2578.0,2.0,3,164926.443401498
1875,3546.0,3.0,3,165061.00047217627
1876,3438.0,4.0,3,165045.58507964844
1877,3636.0,3.0,3,165073.64256789626
1878,3874.0,2.0,3,165105.69798842256
1879,2229.0,1.0,3,164887.69560282983
1880,2272.0,2.0,2,164891.98838690296
1881,4766.0,3.0,3,165194.11910489842
1882,4146.0,3.0,4,165138.81487979426
1883,3163.0,3.0,3,165005.86806779265
1884,3721.0,3.0,3,165085.35140844792
1885,3665.0,3.0,2,165077.66525448576
1886,4511.0,3.0,3,165175.20311180112
1887,3522.0,3.0,3,165057.59454119118
1888,4233.0,3.0,3,165148.4036276698
1889,2580.0,3.0,3,164926.6891254499
1890,2947.0,2.0,3,164975.16613521797
1891,2172.0,2.0,2,164882.2339328453
1892,2072.0,1.0,3,164873.30363801616
1893,2893.0,2.0,3,164967.67758333526
1894,3356.0,2.0,6,165033.76644050455
1895,3023.0,1.0,2,164985.85241942195
1896,2358.0,1.0,3,164901.002112872
1897,2405.0,2.0,3,164906.1601505894
1898,2430.0,2.0,3,164908.96782883746
1899,2668.0,1.0,3,164937.72258984976
1900,2351.0,1.0,3,164900.2476537688
1901,3018.0,3.0,2,164985.14498055397
1902,3451.0,1.0,2,165047.45103944157
1903,3857.0,3.0,5,165103.49039073367
1904,2614.0,2.0,2,164930.90005736338
1905,3853.0,3.0,3,165102.96886608063
1906,2966.0,3.0,3,164977.82290563942
1907,3993.0,3.0,3,165120.72612530686
1908,2279.0,1.0,2,164892.70085376175
1909,2428.0,3.0,2,164908.7417230932
1910,2406.0,2.0,2,164906.27160278356
1911,3567.0,4.0,3,165063.96973578428
1912,5063.0,3.0,3,165208.87968325338
1913,4209.0,2.0,5,165145.81189564598
1914,1416.0,1.0,2,164836.99685122314
1915,4094.0,4.0,2,165132.8352566272
1916,1233.0,1.0,1,164833.88541623045
1917,4102.0,3.0,3,165133.76680502348
1918,2498.0,2.0,2,164916.8210286264
1919,3246.0,3.0,2,165017.85327258916
1920,3849.0,3.0,2,165102.44653291744
1921,5250.0,3.0,3,165214.16251944326
1922,4262.0,3.0,3,165151.47909780717
1923,3718.0,3.0,3,165084.94256589698
1924,4164.0,5.0,3,165140.84241739352
1925,3650.0,3.0,3,165075.58797001606
1926,5236.0,3.0,2,165213.8717804697
1927,2544.0,1.0,3,164922.30512426404
1928,3112.0,2.0,3,164998.5382665138
1929,2066.0,2.0,2,164872.79496480656
1930,2184.0,2.0,2,164883.3617664273
1931,2541.0,2.0,2,164921.94348107695
1932,2501.0,2.0,3,164917.17457983084
1933,3855.0,2.0,4,165103.22961342262
1934,3036.0,3.0,3,164987.6954290424
1935,2811.0,3.0,3,164956.50589080708
1936,3184.0,3.0,3,165008.89527650006
1937,3190.0,3.0,3,165009.76097779482
1938,3175.0,3.0,3,165007.59735374447
1939,3874.0,3.0,1,165105.69803997903
1940,3292.0,2.0,2,165024.50949576063
1941,3064.0,3.0,3,164991.67711551327
1942,3001.0,4.0,3,164982.74358233955
1943,3363.0,3.0,2,165034.77778970837
1944,4575.0,4.0,5,165180.48037051098
1945,4728.0,3.0,2,165191.6615497169
1946,3745.0,1.0,3,165088.60930231246
1947,4181.0,3.0,2,165142.73643757685
1948,3894.0,3.0,3,165108.27682598168
1949,4080.0,3.0,2,165131.194844102
1950,3270.0,3.0,3,165021.32579163762
1951,4862.0,3.0,3,165199.75381956217
1952,4582.0,3.0,3,165181.03635348938
1953,3057.0,3.0,3,164990.68014136376
1954,3372.0,3.0,3,165036.0775301761
1955,2512.0,2.0,3,164918.47586794372
1956,5798.0,4.0,4,165213.31266593395
1957,3385.0,2.0,2,165037.95360419163
1958,4953.0,4.0,4,165204.33301489308
1959,3213.0,4.0,4,165013.08237929913
1960,2176.0,1.0,2,164882.60847407213
1961,2304.0,2.0,3,164895.27673555122
1962,1786.0,3.0,2,164852.6127075839
1963,2233.0,2.0,2,164888.08881972608
1964,2196.0,3.0,3,164884.50153893718
1965,2771.0,3.0,4,164951.1555910017
1966,2588.0,2.0,2,164927.67374013586
1967,4373.0,3.0,3,165162.66371516904
1968,5968.0,4.0,4,165208.79518610044
1969,4969.0,3.0,2,165205.06138991035
1970,5842.0,4.0,4,165212.3117359034
1971,5982.0,4.0,4,165208.34800521343
1972,5003.0,4.0,3,165206.5334277368
1973,3816.0,3.0,4,165098.10847580497
1974,4602.0,4.0,4,165182.6017297358
1975,6373.0,4.0,1,165192.0358824685
1976,4154.0,3.0,2,165139.7186592891
1977,4934.0,4.0,4,165203.4382265461
1978,5576.0,3.0,4,165216.38392951095
1979,4642.0,3.0,2,165185.62837370113
1980,3251.0,2.0,2,165018.576452594
1981,4754.0,3.0,2,165193.35688157126
1982,3269.0,3.0,2,165021.18105969395
1983,3269.0,2.0,2,165021.1809302263
1984,2891.0,3.0,2,164967.40222273904
1985,3834.0,3.0,2,165100.48103272228
1986,3800.0,3.0,2,165095.98700358454
1987,2944.0,2.0,2,164974.7476370035
1988,2772.0,3.0,3,164951.28845740153
1989,3146.0,3.0,3,165003.42102966638
1990,3435.0,3.0,4,165045.15393314432
1991,3410.0,3.0,2,165041.55736238562
1992,3413.0,3.0,3,165041.98937003777
1993,2659.0,3.0,3,164936.57465191605
1994,3947.0,3.0,4,165115.00897388297
1995,3035.0,3.0,3,164987.5535417208
1996,4019.0,3.0,3,165123.90314430738
1997,4693.0,3.0,4,165189.28480818216
1998,5103.0,3.0,2,165210.26657922284
1999,3933.0,4.0,4,165113.24547511194
2000,4773.0,3.0,4,165194.55778501654
2001,4544.0,4.0,4,165177.9677229714
2002,3824.0,3.0,3,165099.1648111108
2003,4257.0,3.0,3,165150.95326725434
2004,3985.0,4.0,3,165119.74065445145
2005,3420.0,2.0,3,165042.9967990065
2006,3628.0,2.0,3,165072.5280224491
2007,4233.0,2.0,3,165148.40351406598
2008,3234.0,3.0,2,165016.1177157186
2009,3282.0,4.0,3,165023.0625488125
2010,3212.0,3.0,3,165012.9377406575
2011,2440.0,2.0,3,164910.10308032896
2012,2839.0,2.0,3,164960.29116528816
2013,2958.0,3.0,3,164976.7030209966
2014,3280.0,4.0,3,165022.77310401615
2015,3190.0,3.0,3,165009.76097779482
2016,3199.0,4.0,3,165011.06024364615
2017,3356.0,4.0,3,165033.76664368616
2018,2553.0,2.0,3,164923.3937636313
2019,2280.0,2.0,3,164892.80306050868
2020,2088.0,2.0,3,164874.67553458494
2021,2004.0,1.0,3,164867.72125168235
2022,3734.0,3.0,3,165087.1190511349
2023,3224.0,2.0,4,165014.67183740417
2024,4770.0,4.0,4,165194.37036701635
2025,5613.0,4.0,4,165216.11339636002
2026,3075.0,2.0,1,164993.24560754414
2027,2446.0,4.0,2,164910.7878029268
2028,2723.0,2.0,2,164944.83072412552
2029,2765.0,4.0,3,164950.35925549496
2030,4045.0,3.0,2,165127.0393629148
2031,3487.0,3.0,1,165052.60579491817
2032,3639.0,3.0,2,165074.05993930312
2033,3835.0,3.0,2,165100.6123991553
2034,2558.0,4.0,3,164924.0009392368
2035,3193.0,4.0,3,165010.19408106417
2036,3195.0,4.0,3,165010.4827692567
2037,3216.0,4.0,3,165013.5158428151
2038,4393.0,4.0,2,165164.57690695763
2039,3142.0,3.0,1,165002.84574113582
2040,5028.0,4.0,3,165207.54995738968
2041,4017.0,4.0,3,165123.66028613102
2042,3489.0,3.0,3,165052.8915519386
2043,3586.0,3.0,4,165066.64641333267
2044,4209.0,2.0,4,165145.81192591297
2045,4072.0,2.0,4,165130.251768312
2046,3734.0,2.0,4,165087.11893667417
2047,2706.0,2.0,4,164942.61734989315
2048,2646.0,2.0,3,164934.9237535585
2049,4032.0,2.0,6,165125.4762526912
2050,2959.0,2.0,4,164976.84280328464
2051,1521.0,1.0,2,164840.1425091693
2052,2843.0,2.0,3,164960.83451198548
2053,2790.0,2.0,3,164953.68815215054
2054,1485.0,1.0,2,164838.95029117534
2055,3264.0,2.0,3,165020.45741343335
2056,2365.0,2.0,3,164901.76026710172
2057,2528.0,1.0,3,164920.3823746792
2058,3802.0,3.0,4,165096.2528466376
2059,2827.0,2.0,3,164958.66494485398
2060,3574.0,3.0,2,165064.9568720448
2061,3896.0,2.0,3,165108.533449795
2062,2592.0,2.0,3,164928.16754812517
2063,1842.0,2.0,2,164856.08069315125
2064,2940.0,2.0,3,164974.1901078342
2065,2366.0,1.0,2,164901.86874795402
2066,3368.0,2.0,3,165035.49982350276
2067,2137.0,3.0,4,164879.01269793036
2068,4132.0,2.0,5,165137.2226021091
2069,1325.0,1.0,1,164835.07892962891
2070,2374.0,1.0,3,164902.74007935965
2071,1848.0,1.0,2,164856.4693001205
2072,3916.0,2.0,3,165111.08940808199
2073,2576.0,3.0,3,164926.19817285528
2074,3567.0,2.0,3,165063.96949171237
2075,2681.0,2.0,3,164939.38875047356
2076,2328.0,1.0,2,164897.7942879067
2077,3063.0,3.0,3,164991.53462967832
2078,2353.0,2.0,3,164900.46293942133
2079,2772.0,2.0,3,164951.288327562
2080,2200.0,2.0,2,164884.8838968727
2081,2372.0,1.0,4,164902.52185472415
2082,3600.0,2.0,6,165068.61245911242
2083,2836.0,2.0,3,164959.88407043117
2084,2000.0,2.0,2,164867.4055724019
2085,2498.0,1.0,3,164916.8209407003
2086,1808.0,2.0,3,164853.94062483695
2087,2503.0,1.0,3,164917.41049613303
2088,2612.0,1.0,2,164930.65038829437
2089,1600.0,1.0,2,164843.1780394914
2090,2740.0,2.0,4,164947.05832925122
2091,2703.0,2.0,3,164942.2282062004
2092,3084.0,2.0,2,164994.53078157027
2093,3137.0,1.0,2,165002.12672217912
2094,1986.0,2.0,2,164866.31159518653
