Id,TotSqFt,TotBaths,BedroomAbvGr,SalePrice
1620,4464.0,6.0,4,250120.8968084684
1621,2496.0,2.0,3,139839.55469523658
1622,3185.0,2.0,5,178453.28307282232
1623,4379.0,5.0,3,245266.7675944239
1624,4039.0,4.0,3,226205.747925119
1625,2266.0,1.0,2,126879.5131819632
1626,3497.0,3.0,4,195900.6885030305
1627,3305.0,3.0,3,185119.0079392887
1628,4089.0,3.0,4,228995.1718212616
1629,2522.0,3.0,3,141347.08152345265
1630,5533.0,3.0,1,309573.8738848112
1631,3602.0,3.0,2,201673.81781915334
1632,3951.0,3.0,2,221183.91018074568
1633,2418.0,3.0,3,135533.18580538506
1634,3112.0,4.0,3,174383.812053497
1635,2678.0,4.0,3,150121.9779992533
1636,2822.0,2.0,3,158063.88165764086
1637,3999.0,4.0,3,223969.6341874007
1638,3795.0,3.0,4,212559.73584903197
1639,3889.0,2.0,3,217712.21561127694
1640,4419.0,3.0,4,247443.11015743774
1641,3326.0,2.0,3,186238.91475289164
1642,3426.0,4.0,3,191937.3048945858
1643,3654.0,3.0,3,204629.10030088102
1644,3621.0,3.0,3,202784.3064672634
1645,4210.0,3.0,3,235711.08125516563
1646,2760.0,3.0,3,154651.95826287667
1647,2915.0,2.0,3,163262.84609783595
1648,2882.0,2.0,2,161369.71764152448
1649,2429.0,3.0,3,136148.1170832576
1650,2514.0,2.0,3,140845.80587720982
1651,2504.0,1.0,3,140232.72454408105
1652,1734.0,3.0,2,97247.30626770796
1653,1758.0,3.0,2,98588.97451033894
1654,2900.0,3.0,3,162478.35634489078
1655,2579.0,3.0,2,144485.2089770074
1656,2779.0,3.0,3,155714.11228829285
1657,2900.0,4.0,3,162532.40924358997
1658,2898.0,3.0,3,162366.55065800482
1659,2187.0,2.0,2,122517.24144866872
1660,2802.0,2.0,3,156945.8247887817
1661,5501.0,5.0,4,308038.09256011655
1662,5116.0,4.0,3,286413.1103131847
1663,5226.0,3.0,3,292508.3701932109
1664,6476.0,5.0,2,362446.69567161275
1665,4715.0,2.0,3,263887.9642951602
1666,4677.0,3.0,3,261817.70914302696
1667,5133.0,4.0,5,287460.12789710274
1668,4622.0,3.0,3,258743.0527536643
1669,3971.0,3.0,2,222301.9670496048
1670,4658.0,3.0,3,260755.5551176108
1671,4458.0,3.0,3,249574.9864290192
1672,5906.0,4.0,3,330576.3566331214
1673,4366.0,4.0,4,244534.31235366012
1674,4365.0,2.0,3,244321.96909012488
1675,3428.0,2.0,2,191892.67016137947
1676,3469.0,3.0,1,194190.40501854607
1677,3410.0,3.0,2,190940.47187810543
1678,6394.0,4.0,2,357808.609610591
1679,5348.0,4.0,3,299382.569991951
1680,4738.0,3.0,2,265179.44797035353
1681,3680.0,2.0,2,205980.18670900486
1682,4526.0,3.0,3,253376.37978314032
1683,3472.0,2.0,2,194352.39527286965
1684,2674.0,3.0,3,149844.31372678227
1685,2683.0,3.0,3,150347.43931776888
1686,2953.0,2.0,2,165338.81952597445
1687,2258.0,3.0,3,126588.73085451177
1688,3102.0,3.0,3,173770.73072036824
1689,3222.0,3.0,3,180479.07193352323
1690,2746.0,4.0,3,153923.37135337444
1691,2589.0,4.0,3,145146.62493283002
1692,3566.0,4.0,4,199812.0375992938
1693,2158.0,3.0,3,120998.44651021599
1694,2774.0,4.0,3,155488.65096977726
1695,2214.0,3.0,3,124129.00574302163
1696,4445.0,4.0,4,248950.63698565378
1697,2224.0,3.0,3,124688.03417745122
1698,5234.0,4.0,4,293057.9804621476
1699,5140.0,3.0,3,287700.7256571165
1700,4385.0,4.0,3,245548.13175638244
1701,4366.0,4.0,3,244485.97773096626
1702,4540.0,2.0,3,254104.9666926426
1703,4186.0,3.0,3,234369.4130125346
1704,4317.0,3.0,3,241692.68550356213
1705,3693.0,2.0,3,206755.25829645718
1706,6039.0,3.0,2,337909.0472896418
1707,3522.0,2.0,3,197195.87206771137
1708,3760.0,2.0,3,210500.74880713536
1709,4392.0,2.0,3,245831.34586308477
1710,3652.0,2.0,2,204414.90709260205
1711,3690.0,4.0,3,206695.6555635267
1712,4364.0,2.0,3,244266.06624668193
1713,4313.0,3.0,3,241469.07412979024
1714,3974.0,3.0,3,222518.01020262757
1715,3138.0,4.0,3,175837.28598301392
1716,3190.0,2.0,3,178636.12804464938
1717,2948.0,3.0,3,165161.69283015275
1718,2366.0,2.0,3,132572.18504765205
1719,3362.0,3.0,3,188305.47001553734
1720,4115.0,2.0,3,230346.25822938542
1721,3154.0,2.0,3,176623.62568070285
1722,2267.0,2.0,3,127037.80354679923
1723,2846.0,3.0,3,159459.60279897106
1724,3781.0,2.0,2,211626.37389674364
1725,3668.0,4.0,4,205514.1276304755
1726,3333.0,3.0,3,186684.28755569155
1727,3266.0,2.0,2,182836.4095236203
1728,2961.0,4.0,3,165942.48269361036
1729,2589.0,3.0,3,145092.57203413086
1730,2494.0,2.0,4,139776.08363104454
1731,2388.0,2.0,3,133802.0476033971
1732,2772.0,2.0,3,155268.73948549293
1733,2326.0,1.0,2,130233.68378854067
1734,2503.0,2.0,3,140230.8745993373
1735,2124.0,2.0,3,119043.69693445624
1736,2076.0,2.0,3,116360.36044919425
1737,5609.0,3.0,2,313870.82460916985
1738,3816.0,4.0,3,213739.41383733938
1739,5262.0,3.0,3,294520.87255715736
1740,4267.0,3.0,2,238849.20870872034
1741,3211.0,3.0,1,179767.47141026292
1742,2740.0,4.0,2,153539.6196700228
1743,2683.0,4.0,3,150401.49221646806
1744,4876.0,3.0,2,272894.04036548175
1745,4486.0,2.0,2,251037.878524029
1746,3482.0,3.0,4,195062.14585138613
1747,3940.0,3.0,3,220617.31352556698
1748,4375.0,3.0,5,245031.71966864145
1749,3449.0,3.0,3,193169.01739507465
1750,2768.0,2.0,3,155045.12811172113
1751,4265.0,3.0,4,238834.07226722216
1752,2040.0,2.0,2,114299.5234625539
1753,3776.0,2.0,3,211395.1943022227
1754,3997.0,4.0,4,223906.16312320865
1755,3067.0,3.0,3,171814.13119986473
1756,2544.0,2.0,2,142474.55655780467
1757,2036.0,1.0,3,114070.19381277675
1758,3254.0,2.0,3,182213.91002499868
1759,3451.0,3.0,3,193280.82308196055
1760,3557.0,3.0,3,199206.5244869141
1761,3228.0,3.0,3,180814.48899418092
1762,3737.0,3.0,4,209317.37092934042
1763,3237.0,2.0,4,181311.89630916226
1764,2320.0,2.0,2,129952.31962658209
1765,4248.0,2.0,2,237733.00178460497
1766,3773.0,3.0,3,211281.53867059303
1767,4123.0,3.0,2,230799.19925293443
1768,2856.0,2.0,3,159964.57833470142
1769,3302.0,2.0,3,184897.24651026065
1770,2429.0,3.0,3,136148.1170832576
1771,2863.0,2.0,3,160355.89823880212
1772,3394.0,2.0,3,190040.30810701277
1773,3023.0,2.0,3,169300.3531896754
1774,4227.0,2.0,4,236655.71131769058
1775,2421.0,2.0,3,135646.84143701475
1776,2478.0,1.0,2,138730.91599187028
1777,1826.0,2.0,2,102336.31496576089
1778,2292.0,2.0,2,128387.04001017929
1779,2134.0,2.0,2,119554.39074619194
1780,2770.0,3.0,3,155210.98669730622
1781,2772.0,1.0,3,155214.68658679377
1782,2040.0,1.0,2,114245.47056385472
1783,3063.0,3.0,4,171638.85444878676
1784,2004.0,1.0,2,112232.96819990822
1785,2508.0,1.0,3,140456.33591785288
1786,4650.0,2.0,3,260254.27947136792
1787,2986.0,2.0,4,167280.28260497982
1788,1096.0,2.0,2,61527.23925240161
1789,2142.0,1.0,2,119947.56059503641
1790,1705.0,2.0,1,95523.73628646911
1791,4699.0,4.0,6,263246.6284655528
1792,3340.0,2.0,3,187021.55456109304
1793,2716.0,2.0,3,152138.1802526873
1794,2424.0,2.0,2,135766.21534464974
1795,2518.0,1.0,3,141015.36435228246
1796,1778.0,1.0,2,99598.92558179973
1797,3059.0,1.0,3,171258.8026549227
1798,2376.0,1.0,3,133077.16058338244
1799,1772.0,2.0,2,99317.56141984116
1800,1999.0,2.0,3,112055.84150408648
1801,2881.0,2.0,4,161410.48404346925
1802,3151.0,1.0,3,176401.86425167485
1803,3124.0,2.0,4,174994.87500010803
1804,2486.0,2.0,2,139232.19163811312
1805,2354.0,2.0,3,131901.35092633654
1806,2535.0,1.0,3,141965.71269081274
1807,3437.0,3.0,4,192546.51789645304
1808,2018.0,2.0,3,113117.99552950269
1809,2144.0,2.0,3,120161.7538033154
1810,2866.0,2.0,3,160523.60676913103
1811,2449.0,2.0,4,137260.45567611142
1812,2572.0,1.0,3,144034.11789820218
1813,2416.0,2.0,3,135367.32721979992
1814,2138.0,1.0,2,119723.94922126459
1815,945.0,1.0,1,52983.52237112191
1816,1784.0,1.0,2,99934.34264245749
1817,3067.0,2.0,3,171760.07830116554
1818,3516.0,2.0,3,196860.45500705368
1819,2295.0,2.0,3,128603.08316320203
1820,1473.0,1.0,2,82548.55833169757
1821,2835.0,1.0,3,158736.56572370013
1822,3140.0,1.0,4,175835.26759649615
1823,1172.0,1.0,2,65721.80245536723
1824,2997.0,1.0,3,167792.8263614593
1825,2591.0,2.0,3,145150.32482231758
1826,2028.0,1.0,3,113622.97106523308
1827,2285.0,1.0,2,127941.66720737939
1828,3157.0,2.0,3,176791.33421103176
1829,3433.0,2.0,2,192172.18437859428
1830,3542.0,2.0,3,198313.92893657056
1831,2884.0,2.0,3,161529.85795110423
1832,3224.0,2.0,4,180585.1593444038
1833,3179.0,3.0,4,178123.5842881699
1834,2425.0,1.0,3,135816.39991208736
1835,3174.0,3.0,6,177940.7393163428
1836,3402.0,1.0,3,190433.47795585726
1837,2015.0,2.0,1,112853.61775378606
1838,2697.0,3.0,3,151130.0791259703
1839,1508.0,2.0,2,84559.21075090028
1840,2520.0,6.0,3,141397.4345326643
1841,2556.0,4.0,2,143253.4964765185
1842,1923.0,3.0,4,107909.61292381474
1843,2987.0,2.0,3,167287.8508257289
1844,1994.0,2.0,3,111776.3272868717
1845,3040.0,2.0,4,170299.03615089954
1846,2896.0,2.0,3,162200.69207241974
1847,3391.0,3.0,4,189974.98709807696
1848,760.0,1.0,2,42689.83095686857
1849,2081.0,1.0,2,116537.48714501598
1850,2486.0,2.0,2,139232.19163811312
1851,2676.0,2.0,3,149902.066514969
1852,2758.0,2.0,3,154486.09967729155
1853,2469.0,3.0,2,138335.89619828205
1854,2727.0,3.0,1,152710.4951838713
1855,2434.0,2.0,2,136325.2437790793
1856,4075.0,4.0,3,228218.2502890655
1857,2592.0,1.0,4,145200.50938975523
1858,3021.0,2.0,6,169333.5513708711
1859,1935.0,2.0,4,108526.39414643105
1860,3115.0,4.0,2,174503.18596113203
1861,1913.0,2.0,4,107296.53159068599
1862,5087.0,8.0,6,285153.14331621723
1863,5087.0,8.0,6,285153.14331621723
1864,5087.0,8.0,6,285153.14331621723
1865,4582.0,3.0,1,256410.26977055825
1866,4598.0,3.0,3,257401.3845110333
1867,4174.0,2.0,3,233644.52599251998
1868,4576.0,3.0,3,256171.52195528822
1869,3402.0,3.0,2,190493.24913056177
1870,3578.0,3.0,2,200332.14957652235
1871,4082.0,2.0,3,228501.46439576783
1872,2630.0,3.0,3,147384.5886152921
1873,4076.0,4.0,3,228274.15313250845
1874,2578.0,2.0,3,144423.58785755915
1875,3546.0,3.0,3,198591.59320904157
1876,3438.0,4.0,3,192608.1390159013
1877,3636.0,3.0,3,203622.8491189078
1878,3874.0,2.0,3,216873.6729596326
1879,2229.0,1.0,3,124859.44259726764
1880,2272.0,2.0,2,127268.98314132013
1881,4766.0,3.0,3,266793.06220945023
1882,4146.0,3.0,4,232181.63389751018
1883,3163.0,3.0,3,177180.8041703887
1884,3721.0,3.0,3,208374.5908115592
1885,3665.0,3.0,2,205195.6969560597
1886,4511.0,3.0,3,252537.83713149597
1887,3522.0,3.0,3,197249.9249664106
1888,4233.0,3.0,3,236996.84665435366
1889,2580.0,3.0,3,144589.4464431442
1890,2947.0,2.0,3,165051.73708801062
1891,2172.0,2.0,2,121678.69879702435
1892,2072.0,1.0,3,116082.69617672323
1893,2893.0,2.0,3,162032.98354209086
1894,3356.0,2.0,6,188061.00392426198
1895,3023.0,1.0,2,169197.96566828236
1896,2358.0,1.0,3,132070.9094014092
1897,2405.0,2.0,3,134752.3959419274
1898,2430.0,2.0,3,136149.96702800135
1899,2668.0,1.0,3,149400.79086872615
1900,2351.0,1.0,3,131679.58949730848
1901,3018.0,3.0,2,169026.5572484659
1902,3451.0,1.0,2,193124.38266186832
1903,3857.0,3.0,5,216074.0467651892
1904,2614.0,2.0,2,146387.75559881172
1905,3853.0,3.0,3,215753.76614602964
1906,2966.0,3.0,3,166167.94401212595
1907,3993.0,3.0,3,223580.16422804375
1908,2279.0,1.0,2,127606.25014672164
1909,2428.0,3.0,2,136043.87961712078
1910,2406.0,2.0,2,134759.96416267648
1911,3567.0,4.0,3,199819.60582004287
1912,5063.0,3.0,3,283396.2067120087
1913,4209.0,2.0,5,235697.79475841124
1914,1416.0,1.0,2,79362.09625544897
1915,4094.0,4.0,2,229232.06969178782
1916,1233.0,1.0,1,69083.5412826938
1917,4102.0,3.0,3,229673.57416332615
1918,2498.0,2.0,2,139903.02575942862
1919,3246.0,3.0,2,181772.40555346035
1920,3849.0,3.0,2,215481.82014956395
1921,5250.0,3.0,3,293850.03843584185
1922,4262.0,3.0,3,238618.02911419945
1923,3718.0,3.0,3,208206.88228123033
1924,4164.0,5.0,3,233247.65625418795
1925,3650.0,3.0,3,204405.4889271092
1926,5236.0,3.0,2,293019.0640049466
1927,2544.0,1.0,3,142468.83828179937
1928,3112.0,2.0,3,174275.70625609864
1929,2066.0,2.0,2,115752.99739207081
1930,2184.0,2.0,2,122349.53291833983
1931,2541.0,2.0,2,142306.84802747582
1932,2501.0,2.0,3,140119.0689124514
1933,3855.0,2.0,4,215859.85355691024
1934,3036.0,3.0,3,170081.14305313304
1935,2811.0,3.0,3,157503.0032784675
1936,3184.0,3.0,3,178354.7638826908
1937,3190.0,3.0,3,178690.18094334853
1938,3175.0,3.0,3,177851.63829170418
1939,3874.0,3.0,1,216831.05661294403
1940,3292.0,2.0,2,184289.88345313718
1941,3064.0,3.0,3,171646.42266953585
1942,3001.0,4.0,3,168178.59643132868
1943,3363.0,3.0,2,188313.03823628637
1944,4575.0,4.0,5,256266.34125593217
1945,4728.0,3.0,2,264620.419535924
1946,3745.0,1.0,3,209608.15325679182
1947,4181.0,3.0,2,234041.564172626
1948,3894.0,3.0,3,218045.78272719093
1949,4080.0,3.0,2,228395.37698488723
1950,3270.0,3.0,3,183162.4084187852
1951,4862.0,3.0,3,272159.73517997423
1952,4582.0,3.0,3,256506.939015946
1953,3057.0,3.0,3,171255.10276543515
1954,3372.0,3.0,3,188864.4984499669
1955,2512.0,2.0,3,140734.00019032392
1956,5798.0,4.0,4,324587.1841639759
1957,3385.0,2.0,2,189488.8478933323
1958,4953.0,4.0,4,277349.2814546764
1959,3213.0,4.0,4,180078.33386392964
1960,2176.0,1.0,2,121848.257272097
1961,2304.0,2.0,3,129106.20875418867
1962,1786.0,3.0,2,100154.25412674177
1963,2233.0,2.0,2,125088.7722470448
1964,2196.0,3.0,3,123122.75456104838
1965,2771.0,3.0,4,155315.22416344305
1966,2588.0,2.0,2,144934.28166929484
1967,4373.0,3.0,3,244823.24473636778
1968,5968.0,4.0,4,334090.6675492787
1969,4969.0,3.0,2,278093.0048056769
1970,5842.0,4.0,4,327046.909275466
1971,5982.0,4.0,4,334873.3073574801
1972,5003.0,4.0,3,280096.08900413045
1973,3816.0,3.0,4,213733.69556133408
1974,4602.0,4.0,4,257727.38340619818
1975,6373.0,4.0,1,356586.31527559506
1976,4154.0,3.0,2,232532.18739966612
1977,4934.0,4.0,4,276287.12742926023
1978,5576.0,3.0,4,312122.70002094004
1979,4642.0,3.0,2,259812.7749998296
1980,3251.0,2.0,2,181997.86687197594
1981,4754.0,3.0,2,266073.8934654409
1982,3269.0,3.0,2,183058.17095264833
1983,3269.0,2.0,2,183004.11805394918
1984,2891.0,3.0,2,161926.89613121026
1985,3834.0,3.0,2,214643.2774979196
1986,3800.0,3.0,2,212742.580820859
1987,2944.0,2.0,2,164835.69393498785
1988,2772.0,3.0,3,155322.79238419214
1989,3146.0,3.0,3,176230.4558318584
1990,3435.0,3.0,4,192434.7122095671
1991,3410.0,3.0,2,190940.47187810543
1992,3413.0,3.0,3,191156.51503112816
1993,2659.0,3.0,3,149005.7710751379
1994,3947.0,3.0,4,221056.96805236157
1995,3035.0,3.0,3,170025.24020969006
1996,4019.0,3.0,3,225033.63815756066
1997,4693.0,3.0,4,262760.48926080816
1998,5103.0,3.0,2,285583.9858270332
1999,3933.0,4.0,4,220328.38114285935
2000,4773.0,3.0,4,267232.7167362448
2001,4544.0,4.0,4,254485.0184865066
2002,3824.0,3.0,3,214132.58368618385
2003,4257.0,3.0,3,238338.51489698462
2004,3985.0,4.0,3,223186.99437919928
2005,3420.0,2.0,3,191493.78203652968
2006,3628.0,2.0,3,203121.57347266495
2007,4233.0,2.0,3,236942.7937556545
2008,3234.0,3.0,2,181101.57143214485
2009,3282.0,4.0,3,183887.29543879986
2010,3212.0,3.0,3,179920.04349909362
2011,2440.0,2.0,3,136708.99546243093
2012,2839.0,2.0,3,159014.22999617114
2013,2958.0,3.0,3,165720.7212645823
2014,3280.0,4.0,3,183775.48975191393
2015,3190.0,3.0,3,178690.18094334853
2016,3199.0,4.0,3,179247.35943303438
2017,3356.0,4.0,3,188024.10585357877
2018,2553.0,2.0,3,143026.01677148519
2019,2280.0,2.0,3,127764.54051155767
2020,2088.0,2.0,3,117031.19457050975
2021,2004.0,1.0,3,112281.3028226021
2022,3734.0,3.0,3,209101.32777631766
2023,3224.0,2.0,4,180585.1593444038
2024,4770.0,4.0,4,267119.06110461516
2025,5613.0,4.0,4,314245.15812702867
2026,3075.0,2.0,1,172110.63180332148
2027,2446.0,4.0,2,137104.1836977932
2028,2723.0,2.0,2,152481.16553409415
2029,2765.0,4.0,3,154985.52537879063
2030,4045.0,3.0,2,226438.77746438372
2031,3487.0,3.0,1,195196.6562005193
2032,3639.0,3.0,2,203742.22302654278
2033,3835.0,3.0,2,214699.18034136255
2034,2558.0,4.0,3,143413.63678609836
2035,3193.0,4.0,3,178911.94237237662
2036,3195.0,4.0,3,179023.74805926252
2037,3216.0,4.0,3,180197.70777156463
2038,4393.0,4.0,2,245947.01988123223
2039,3142.0,3.0,1,175910.1752126988
2040,5028.0,4.0,3,281493.66009020444
2041,4017.0,4.0,3,224975.88536937395
2042,3489.0,3.0,3,195405.13113279297
2043,3586.0,3.0,4,200876.04156945378
2044,4209.0,2.0,4,235649.46013571735
2045,4072.0,2.0,4,227990.7705840321
2046,3734.0,2.0,4,209095.60950031236
2047,2706.0,2.0,4,151627.4864409516
2048,2646.0,2.0,3,148224.98121168028
2049,4032.0,2.0,6,225851.32609170157
2050,2959.0,2.0,4,165770.90583201995
2051,1521.0,1.0,2,85231.89481695954
2052,2843.0,2.0,3,159237.84136994297
2053,2790.0,2.0,3,156274.9906674662
2054,1485.0,1.0,2,83219.39245301308
2055,3264.0,2.0,3,182772.93845942826
2056,2365.0,2.0,3,132516.28220420907
2057,2528.0,1.0,3,141574.39278671207
2058,3802.0,3.0,4,212951.05575313268
2059,2827.0,2.0,3,158343.39587485566
2060,3574.0,3.0,2,200108.5382027505
2061,3896.0,2.0,3,218103.53551537768
2062,2592.0,2.0,3,145206.22766576053
2063,1842.0,2.0,2,103230.76046084822
2064,2940.0,2.0,3,164660.4171839099
2065,2366.0,1.0,2,132469.79752625898
2066,3368.0,2.0,3,188586.83417749588
2067,2137.0,3.0,4,119872.82142060774
2068,4132.0,2.0,5,231393.27581330348
2069,1325.0,1.0,1,74226.60287944593
2070,2374.0,1.0,3,132965.35489649654
2071,1848.0,1.0,2,103512.12462280679
2072,3916.0,2.0,3,219221.59238423678
2073,2576.0,3.0,3,144365.83506937238
2074,3567.0,2.0,3,199711.5000226445
2075,2681.0,2.0,3,150181.58073218382
2076,2328.0,1.0,2,130345.48947542658
2077,3063.0,3.0,3,171590.5198260929
2078,2353.0,2.0,3,131845.44808289356
2079,2772.0,2.0,3,155268.73948549293
2080,2200.0,2.0,2,123243.97841342718
2081,2372.0,1.0,4,132901.88383230448
2082,3600.0,2.0,6,201701.29772434372
2083,2836.0,2.0,3,158846.52146584226
2084,2000.0,2.0,2,112063.40972483557
2085,2498.0,1.0,3,139897.30748342333
2086,1808.0,2.0,3,101378.39840648153
2087,2503.0,1.0,3,140176.8217006381
2088,2612.0,1.0,2,146221.89701322664
2089,1600.0,1.0,2,89648.21944895323
2090,2740.0,2.0,4,153528.18311801215
2091,2703.0,2.0,3,151411.44328792888
2092,3084.0,2.0,2,172662.09201700194
2093,3137.0,1.0,2,175570.88982077956
2094,1986.0,2.0,2,111280.76991663418
